ID;Name;Description;Coordinates
7153069;PORTE D'ITALIE - HELENE BOUCHER;AVENUE DE LA PORTE D'ITALIE - 75113;48.8185194317,2.35979301867
7170670;MICHELET - PARC DES EXPOSITIONS;52 AVENUE DU 8 MAI 1945 - 93007;48.9431448154,2.43365520518
3619669;EGALITE;FACE 68 RUE ALEXANDRE FOURNY - 94017;48.8189768535,2.51843419205
7170688;QUATRE ROUTES;384 AVENUE D'ARGENTEUIL - 92004;48.9275740557,2.27260692923
3619690;RUE DE LA FERME;36 BIS AVENUE LOUIS BLANC - 94068;48.7957618504,2.49938897053
7176265;BROCHANT - CARDINET;157 RUE CARDINET - 75117;48.8911565292,2.31791487344
3619707;VERDUN;FACE 1 AVENUE D'ORADOUR SUR GLANE - 94011;48.7691264753,2.48154791261
7176315;ESCADRILLE NORMANDIE - NIEMEN-STALINGRAD-TRAMWAY;8 RUE DE STALINGRAD - 93008;48.9133785116,2.43568597488
7176328;RUE DES PEUPLIERS;FACE 412 AVENUE PAUL VAILLANT-COUTURIER - 93008;48.9059008996,2.46457388667
3619831;HOTEL DE VILLE DE CRETEIL;AVENUE DES COMPAGNONS DE LA LIBERATION - 94028;48.7774595306,2.45615383909
6401876;GABRIEL PERI - HENRI BARBUSSE;78 BOULEVARD GABRIEL PERI - 94017;48.8194495449,2.50241641914
6408772;AVENUE DE LA PAIX;65 AVENUE DE LA PAIX - 92040;48.8185575497,2.27189888775
3619875;PREFECTURE DU VAL-DE-MARNE;AVENUE DU GENERAL DE GAULLE - 94028;48.7830168918,2.45333759022
6423455;BARBES - ROCHECHOUART;8 BOULEVARD BARBES - 75118;48.8842642695,2.34962833362
3663574;PONT DE MAISONS-ALFORT;212 AVENUE DE LA REPUBLIQUE - 94046;48.8090819503,2.45312372115
6423465;REPUBLIQUE - MAGENTA;1 BIS BOULEVARD DE MAGENTA - 75110;48.869010827,2.36243065246
3663636;LES 7 ARBRES;2 AVENUE FOCH - 94046;48.8154728552,2.43213880469
6446071;CITE JARDINS;39 AVENUE DE LA CONVENTION - 94003;48.8016245002,2.33348590627
6456043;VALMY - GAMBETTA - STADE;74 BOULEVARD DE VALMY - 92025;48.9281018128,2.2541119084
6456049;CENTRE DE VIE;RUE ALFRED SUQUET - 92036;48.9372103888,2.27720566036
3664421;LA SABLIERE;17 RTE DES PETITS PONTS - 93005;48.9313721251,2.48605097381
6456089;RHIN ET DANUBE;75 RUE DU BOURNARD - 92025;48.9232415117,2.25647902053
3666565;GARE DU NORD;183 RUE DU FAUBOURG SAINT-DENIS - 75110;48.8811535357,2.35791253463
6456113;HOPITAL DE NANTERRE;403 AVENUE DE LA REPUBLIQUE - 92050;48.912277593,2.22365000618
3666600;MARGUILLIERS;RUE DES BUISSONS - 93073;48.9943877703,2.52362352497
6563567;VILLEJUIF - LOUIS ARAGON;7 AVENUE DE STALINGRAD - 94076;48.7874829211,2.36693418744
3687462;BELLEVILLE - MENILMONTANT;6 BD DE BELLEVILLE - 75111;48.8673420134,2.38308219428
6575224;PAUL DE KOCK;158 R DE PARIS - 93045;48.8807494209,2.4195856807
3687675;GENERAL DE GAULLE;14 PLACE DU GENERAL DE GAULLE - 93048;48.8687860067,2.43333985132
6591452;TURBIGO - REPUBLIQUE;164-166 RUE DU TEMPLE - 75103;48.8662519105,2.36146210571
3687677;HOCHE;48 AVENUE PASTEUR - 93048;48.8648543625,2.4383728095
6591453;ARTS ET METIERS;FACE 56 RUE DE TURBIGO - 75103;48.8658123175,2.357211674
3687727;NOUVELLE FRANCE;222 RUE DE ROSNY - 93048;48.8688492012,2.46211244507
6591458;CITE - PALAIS DE JUSTICE;FACE 1 BOULEVARD DU PALAIS - 75101;48.855819671,2.34608037373
3687734;BOIS-PERRIER NORD;FACE 99 BOULEVARD ALSACE-LORRAINE - 93064;48.8842356799,2.48545233155
6591464;JACOB;26-28 RUE DES SAINTS PERES - 75107;48.856008585,2.33128914536
3688574;LA FOLIE;121 RUE DU PARC - 93053;48.8980230613,2.44215879412
6591592;CHELLES - GOURNAY RER;PISTE GARE ROUTIERE - 77108;48.8744671511,2.58293737522
3689911;RUE DU PARC - VAILLANT-COUTURIER;FACE 104 RUE DU PARC - 93053;48.8925928037,2.44442394093
3689920;BOBIGNY - PABLO PICASSO;FACE 14 RUE PABLO PICASSO - 93008;48.9070580433,2.44881654242
3690058;ALBERT MARQUET;3-7 RUE ALBERT MARQUET - 75120;48.8577060512,2.4050297556
3690061;HOPITAL DE LA CROIX SAINT-SIMON;106 RUE DES ORTEAUX - 75120;48.8555287064,2.40909923786
3690072;VIGNOLES;FACE 43 RUE DES VIGNOLES - 75120;48.8541496944,2.40016296045
3690373;BOIS GALON;FACE12BIS RUE DU BOIS GALON - 94033;48.8591247411,2.49274942107
3690377;MAISON DU CITOYEN;FACE 4 RUE DE LA RESISTANCE - 94033;48.8465803631,2.47649338335
3690383;JEAN-JACQUES ROUSSEAU;FACE 87BIS RUE MARCEL ET JACQUES GAUCHER - 94033;48.8461782333,2.45790457613
3690395;GAMBETTA;FACE 60 RUE GAMBETTA - 94033;48.8509458762,2.46247790774
3690441;DE LATTRE DE TASSIGNY;33 AVENUE DU MARECHAL DE LATTRE DE TASSIGNY - 94033;48.8567803749,2.49170725903
3690451;VERDUN;FACE 40 RUE ANATOLE FRANCE - 94033;48.8540822913,2.47094316358
3690453;SAINT-GERMAIN;9 BIS BOULEVARD DE VERDUN - 94033;48.8512838097,2.47391845147
3690488;MALLIER - GAUCHER;47 BIS RUE MALLIER - 94033;48.8455457382,2.46118485386
3708143;RUE DU PRESSOIR;32 GRANDE RUE CHARLES DE GAULLE - 94015;48.8368495736,2.52087921979
3715234;11 NOVEMBRE;15 -17 RUE LOUIS VANNINI - 93050;48.8661864793,2.52553307382
3716896;MINISTERE DE L'ECONOMIE ET DES FINANCES;133-135 RUE DE BERCY - 75112;48.840794815,2.37832039166
3716972;PONT DE L'ARCHEVECHE;FACE 55 QUAI DE LA TOURNELLE - 75105;48.8511007153,2.35163598257
3686327;SAN BENEDETTO;FACE 138B RUE ETIENNE DOLET - 94002;48.7871121827,2.42572130727
3686329;CIMETIERE D'ALFORTVILLE;175 RUE ETIENNE DOLET - 94002;48.7841714367,2.42796048243
3686331;VAL DE SEINE;CHEMIN DE VILLENEUVE - 94002;48.7806474682,2.42885194133
3686336;MESANGES;113 AVENUE D'ALFORTVILLE - 94022;48.7745810925,2.41552821122
3686370;LE COR DE CHASSE - LA BELLE EPINE;AVENUE DE FONTAINEBLEAU - 94073;48.7600420246,2.3686722414
3686377;MAISONS-ALFORT - ECOLE VETERINAIRE;17 RUE EUGENE RENAULT - 94046;48.8148898116,2.41841970093
3686404;CIMETIERE D'ALFORTVILLE;175 RUE ETIENNE DOLET - 94002;48.7841714367,2.42796048243
3686463;MAISONS-ALFORT - ECOLE VETERINAIRE;17 RUE EUGENE RENAULT - 94046;48.8148898116,2.41841970093
3686552;LES JUILLIOTTES-METRO;253 BIS AVENUE DU GENERAL LECLERC - 94046;48.8039488646,2.44466275176
3686571;AVENUE DE CHOISY;FACE 28 AVENUE AUGUSTE GROSS - 94011;48.7740688312,2.48243194344
3686587;PETITS CARREAUX;GRANDE ALLEE - 94011;48.7715904353,2.49474465965
3686717;HOPITAL NATIONAL DE SAINT-MAURICE;39 RUE DU VAL D'OSNE - 94069;48.8219417959,2.42322180606
3686744;ALMA;FACE 77 AVENUE RASPAIL - 94068;48.7858819262,2.49432554203
3686995;CHATEAU;FACE 34-36 RUE DES MECHES - 94028;48.7917317395,2.45682586197
3687016;LIBERATION - CONDE;FACE 52 AVENUE GODEFROY CAVAIGNAC - 94068;48.8111149909,2.4765887692
3687032;42E DE LIGNE;FACE 11 AVENUE CHARLES FLOQUET - 94042;48.8193858159,2.48235454334
3687081;BIRAGUE;31-33 RUE SAINT-ANTOINE - 75104;48.8537676322,2.36498369226
3687250;BIRAGUE;32 RUE SAINT-ANTOINE - 75104;48.8538664112,2.36533784904
3687260;FAIDHERBE;93 RUE DE CHARONNE - 75111;48.8542115094,2.38283906113
3687268;PYRENEES - BAGNOLET;102 BIS RUE DE BAGNOLET - 75120;48.8593520732,2.40266188263
3687285;DESCARTES;2 RUE DESCARTES - 93006;48.8690162335,2.42620163128
3687446;JULIEN LACROIX;42 RUE DE MENILMONTANT - 75120;48.8678977291,2.38682902987
3687451;PYRENEES - MENILMONTANT;121 RUE DE MENILMONTANT - 75120;48.8698808119,2.39383345239
3718064;RUE DES FUSILLES DE CHATEAUBRIANT;FACE 39 ROUTE DE LA LIBERATION - 94019;48.7996032004,2.5435497978
3718081;CHAMPIGNY - SAINT-MAUR RER;PISTE GARE ROUTIERE - 94068;48.8069175554,2.51086737921
3729697;HOTEL DE VILLE DE MALAKOFF;PL DU 11 NOVEMBRE - 92046;48.8206374076,2.30188056572
3730044;BERNY-RAYMOND ARON;1 AVENUE DU DOCTEUR TENINE - 92002;48.7637191177,2.30968248882
3730048;LE PETIT FRESNES;FACE 50 AVENUE DE LA DIVISION LECLERC - 94034;48.7593084223,2.32409510487
3730057;MAIRIE DE CHEVILLY-LARUE;BOULEVARD DE CHEVILLY LARUE - 94021;48.7700583498,2.34877168626
3730355;COLLEGE RONSARD;FACE 59 AVENUE CHARLES FLOUQUET - 94038;48.7726646572,2.32360219098
3730656;GALLIENI;54 AVENUE DE LA PAIX - 94034;48.7613312678,2.33018521045
3731636;PANTIN RER - MAIRIE;FACE 80 AVENUE DU GENERAL LECLERC - 93055;48.8967215772,2.40193210136
3731655;PAUL BELWO;59 AVENUE LOUIS ARAGON - 93008;48.9147315849,2.44037912184
3740300;BARBES - ROCHECHOUART;168 BOULEVARD DE MAGENTA - 75110;48.8832486791,2.34994151453
3740551;PASSY - BOULAINVILLIERS;95-97 RUE DE PASSY - 75116;48.8580418466,2.27547218172
3740552;PLACE DE PASSY;FACE 64 PLACE DE PASSY - 75116;48.857854262,2.2777333972
3740999;JEAN-BAPTISTE COROT - LAMARTINE;AVENUE DU GENERAL DE GAULLE - 95268;48.9759616806,2.39594257345
3741066;CHAMPIONNET;131 R DES POISSONNIERS - 75118;48.8947339771,2.35279302206
3681657;BOIS DE GRACE;BOULEVARD DU BOIS DE GRACE - 77083;48.8482905555,2.5854280475
3681661;NOISY-CHAMPS RER - DESCARTES.;BOULEVARD ARCHIMEDE - 77083;48.8435960073,2.58255968789
3681790;BOURGAIN - GENERAL GALLIENI;50 AVENUE VICTOR CRESSON - 92040;48.8224913509,2.26696669637
3681793;ISSY RER;118 AVENUE DE VERDUN - 92040;48.8207071696,2.25953767728
3681795;PAUL BERT;107 AVENUE DE VERDUN - 92040;48.8195275209,2.25615045925
3681799;LES MOULINEAUX;PLACE DE LA RESISTANCE - 92040;48.8216806725,2.25062105127
3681801;ILE SAINT-GERMAIN;13 BOULEVARD DES ILES - 92040;48.8234953951,2.24954271981
3681847;ROUTE DE LA REINE - JEAN JAURES;71-73 ROUTE DE LA REINE - 92012;48.8395402716,2.24048843155
3682028;RUE DE PARIS N0 155;FACE 155 RUE DE PARIS - 93053;48.9009937623,2.45604196332
3682064;CIMETIERE DE SEVRAN;32 RUE DU GENERAL LECLERC - 93071;48.9395762585,2.52491320552
3682195;LES BOSQUETS;AVENUE DE CLICHY - 93047;48.9051422729,2.55915704883
3682237;LES BOSQUETS;AVENUE DE CLICHY - 93047;48.9051422729,2.55915704883
3682242;HOTEL DE VILLE DE MONTFERMEIL;3 RUE DU GENERAL LECLERC - 93047;48.9009226555,2.57099865169
3682252;VICTOR HUGO - JEAN MOULIN;13 AVENUE ARISTIDE BRIAND - 93046;48.9105599075,2.51140556203
3682332;LYCEES VIONNET - RENOIR;1 RUE JULES GUESDE - 93010;48.9042639658,2.47385369813
3682633;BRY-SUR-MARNE RER;RUE ETIENNE DE SILHOUETTE - 94015;48.8442021997,2.52612051193
3682677;LES PROVINCES;BOULEVARD SALVADOR ALLENDE - 77337;48.8449244017,2.61984962309
3682678;LES QUATRE PAVES;COURS DE L'ARCHE GUEDON - 77337;48.8511721185,2.62304321521
3682703;SALVADOR ALLENDE;AVENUE DE LINGENFELD - 77468;48.8423877666,2.65627347788
3682816;VILLEBOIS - MAREUIL;27 BOULEVARD DU MARECHAL FOCH - 93050;48.8551341708,2.52411735699
3682829;ILE DE FRANCE.;AVENUE LEON BLUM - 93050;48.86743292,2.53285314363
3682842;RUE DES FRERES LUMIERE N0 67;67 RUE DES FRERES LUMIERE - 93050;48.8678271689,2.52235122863
3749939;SAINT-PHILIPPE-DU-ROULE;64 BIS RUE LA BOETIE - 75108;48.8732347898,2.31169517494
3749943;CONVENTION - LECOURBE;250 RUE LECOURBE - 75115;48.839148266,2.29119337721
3754267;VERGNIAUD - TOLBIAC;226 RUE DE TOLBIAC - 75113;48.8260709708,2.34493189804
3754268;GLACIERE - TOLBIAC;240 RUE DE TOLBIAC - 75113;48.8264755631,2.34212784589
3754290;MOULIN DE LA POINTE;15-15BIS RUE DU TAGE - 75113;48.8220700941,2.3568409652
3754321;REINE BLANCHE;73 AVENUE RASPAIL - 94037;48.8136407596,2.34784234848
3754333;LYCEE DARIUS MILHAUD - CHARLES GIDE;91-93 AVENUE CHARLES GIDE - 94043;48.8051474136,2.34664323506
3755020;VACHE NOIRE - CENTRE COMMERCIAL;AVENUE LAPLACE - 94003;48.8096682639,2.32777005204
3755022;CHAPERON VERT;88 AVENUE JEAN JAURES - 94003;48.810899957,2.33579861197
3757189;MAIRIE DE CHAMPLAN;FACE144BIS ROUTE DE VERSAILLES - 91136;48.7065935122,2.27341121745
3757214;BUTTE CHAUMONT;FACE 199 ROUTE DE VERSAILLES - 91136;48.7108586086,2.26563711216
3757221;ROUTE DE VERSAILLES N0 21-30;23 ROUTE DE VERSAILLES - 91136;48.6998774374,2.2889539185
3763993;PETIT CHAMBORD - LYCEE LAKANAL;131 AVENUE DU GENERAL LECLERC - 92014;48.7771392985,2.31450310607
3764002;FERNAND FENZY;63 AVENUE ARISTIDE BRIAND - 92002;48.7576243857,2.30647750043
3764004;AUGUSTE MOUNIE - DIVISION LECLERC;16 AVENUE DE LA DIVISION LECLERC - 92002;48.7527522965,2.30457738134
3764014;PERIGORD;3 BIS RUE DU LANGUEDOC - 91377;48.7357355349,2.29787538811
3764018;PLACE DE FRANCE;FACE 3 RUE DE MONTPELLIER - 91377;48.7339533267,2.29087893241
3764087;ANTONY RER;FACE 20 R VELPEAU - 92002;48.7555736878,2.30147626122
3764116;VALLEE DE LA BIEVRE;69 AV GABRIEL PERI - 91645;48.7383281593,2.26744739249
3764128;RUE DES GRILLONS;101 AVENUE D'ESTIENNE D'ORVES - 92002;48.7568128464,2.27639457168
3764434;ALESIA - RENE COTY;39 BIS AVENUE RENE COTY - 75114;48.8276530248,2.33507667991
3764477;RUE LEBLANC;31 RUE LEBLANC - 75115;48.8394642123,2.27454121154
3764501;CARREFOUR DE CHATEAUDUN;66BIS-68 RUE DU FAUBOURG MONTMARTRE - 75109;48.8764100203,2.33980261396
3764515;ILE SAINT-LOUIS;17 RUE DES DEUX PONTS - 75104;48.8516572958,2.35622567351
3764528;PLACE D'ITALIE;FACE 6 RUE BOBILLOT - 75113;48.8306625999,2.35485666796
3764529;MOULIN DES PRES;6 RUE DU MOULIN DES PRES - 75113;48.8298809788,2.35267830875
3666685;MAURICE AUDIN;AVENUE DESCARTES - 93007;48.950372401,2.45150239738
3666711;ROISSYPOLE - GARE - RER;AEROPORT CHARLES DE GAULLE (T3) - 93073;49.0105195469,2.55966393228
3666723;LA FAYETTE - DUNKERQUE;33-35 RUE DE SAINT-QUENTIN - 75110;48.8794732784,2.35571806124
3666730;PORTE DE LA CHAPELLE;104 RUE DE LA CHAPELLE - 75118;48.8978154986,2.35952762718
3666736;MAURICE AUDIN;AVENUE DESCARTES - 93007;48.9502389631,2.45006940404
3666748;ANDRE CITROEN - VISITEURS;BOULEVARD ANDRE CITROEN (RD POINT DE LA PORTE 1) - 93005;48.9602342328,2.48879519253
3666773;VALENCIENNES;140-142 RUE DU FAUBOURG SAINT-DENIS - 75110;48.8778194976,2.35649413573
3666792;58, AVENUE DE LA PYRAMIDE;56 AVENUE DE LA PYRAMIDE - 93073;48.9835419772,2.51719458678
3672113;ECHANGEUR DE BAGNOLET;7 AVENUE CARTELLIER - 75120;48.8648832752,2.41126451915
3672223;GARE TGV-SNCF;AEROPORT CHARLES DE GAULLE - 93073;49.0042698093,2.57128822224
3672237;NATION - TRONE;3 AVENUE DU TRONE - 75112;48.8482908701,2.39822210995
3672286;ROISSYPOLE;AEROPORT CHARLES DE GAULLE (T3) - 93073;49.0104842625,2.55930860256
3673583;GARE D'AUSTERLITZ;PLACE VALHUBERT - 75105;48.8438636343,2.36403884187
3673597;SAINT-MAUR - SERVAN;166 RUE DE LA ROQUETTE - 75111;48.8587583234,2.38495426152
3673602;MURIERS;35-37 AVENUE GAMBETTA - 75120;48.8642912409,2.39262860669
3673604;MARTIN NADAUD;AVENUE GAMBETTA - 75120;48.8648384442,2.39479513164
3677661;RU DE MAUBUEE;37 COURS DES LACS - 77468;48.8405559616,2.6488551107
6591709;RUE DU PORT;108 AVENUE DU MARECHAL FOCH - 77108;48.8678474146,2.5720620073
6591727;BOULEVARD ANDRE;FACE 152 GRANDE RUE - 93077;48.881984634,2.5207801905
6591730;RUE DE NEUILLY;FACE 73 GRANDE RUE - 93077;48.8827037477,2.51475960455
6591740;LES MARNAUDES;190-192 BOULEVARD ALSACE-LORRAINE - 93064;48.883240727,2.49047789634
6591797;AVENUE DES MARTYRS;50 AVENUE DU MARECHAL FOCH - 77108;48.870957144,2.57653111676
6591802;LA MARE;9 RUE VAILLANT-COUTURIER - 93032;48.8765624964,2.54952419102
6591808;BOULEVARD ANDRE;FACE 152 GRANDE RUE - 93077;48.881984634,2.5207801905
6640095;SABLONS;3-5 RUE DES SABLONS - 93045;48.8825172602,2.423335891
6640099;MAIRIE DE ROMAINVILLE;5 AVENUE PAUL VAILLANT-COUTURIER - 93063;48.8850516712,2.43497805825
6640100;MAIRIE DE ROMAINVILLE;4 AVENUE PAUL VAILLANT-COUTURIER - 93063;48.8851866915,2.43471938798
6640143;SAUSSAIE BEAUCLAIR - DOMUS;16 RUE DE LISBONNE - 93064;48.8820803004,2.46880782589
6673026;FORT D'AUBERVILLIERS;AVENUE DE LA DIVISION LECLERC - 93001;48.9138946821,2.40410789861
6673031;DANIELLE CASANOVA - PONT BLANC;94 RUE CHARLES TILLON - 93001;48.9188069959,2.39362780006
6673049;LOUIS BORDES;160 AVENUE DE STALINGRAD - 93072;48.9530662711,2.39055393931
6673066;MAIRIE D'ARNOUVILLE;48 AVENUE DE LA REPUBLIQUE - 95019;48.9805180358,2.42495978996
6673069;LEON BLUM;FACE 84 AVENUE DE LA REPUBLIQUE - 95019;48.9814505224,2.42778753711
6673088;BURES-SUR-YVETTE RER - UNIVERSITE;FACE 231 VOIE DE LA FACULTE - 91122;48.6988070685,2.16331022378
6673099;EDOUARD BRANLY-PALAISEAU RER;8 RUE EDOUARD BRANLY - 91477;48.7163389943,2.2485145137
6682472;PANTIN RER - MAIRIE.;6 AVENUE EDOUARD VAILLANT - 93055;48.8972079671,2.39990172255
6682485;PAUL BERT;FACE 110 RUE DES CITES - 93001;48.9091305175,2.38798646491
6682528;FAIDHERBE - BELVEDERE;5-7 AVENUE FAIDHERBE - 93061;48.8790290229,2.41174799835
6682550;LA COURNEUVE - AUBERVILLIERS RER;6 RUE SUZANNE MASSON - 93027;48.9231785113,2.38478174868
6682554;MAISON DE RETRAITE;FACE 6 PLACE CONSTANTIN COTTIN - 93001;48.9147099226,2.39148258659
6682590;SOLEIL LEVANT;FACE 138 AVENUE JEAN-BAPTISTE CLEMENT - 92023;48.7917691406,2.26377073866
6682606;MAIRIE D'ISSY-METRO;FACE 2 PLACE BONAVENTURE LECA - 92040;48.8253439151,2.27311541286
6682610;ISSY-RER;54 BOULEVARD RODIN - 92040;48.8190887498,2.25857377182
6682625;JARDIN PARISIEN - HOPITAL ANTOINE BECLERE;RUE DE LA PORTE DE TRIVAUX - 92023;48.7898836898,2.25323138378
6682648;CHEMIN DE BONDY;BOULEVARD ALSACE-LORRAINE - 93064;48.8851306909,2.48114856224
6682650;ROSNY 2 NORD;BOULEVARD ALSACE-LORRAINE - 93064;48.886025801,2.47662659935
6682683;DANIELLE CASANOVA - PAUL VAILLANT-COUTURIER;FACE 86 AVENUE PAUL VAILLANT-COUTURIER - 93007;48.9269038267,2.47246771818
6682685;PIERRE MONTILLET;FACE 122 AVENUE PAUL VAILLANT-COUTURIER - 93007;48.9263138126,2.46968393336
6741248;PLACE DE LA BARRE;1 BIS BOULEVARD DE MONTMORENCY - 95197;48.9674012394,2.31727216407
6741268;MAIRIE DE PIERREFITTE;FACE 13 RUE DE PARIS - 93059;48.9638600538,2.35980172112
6741279;MY PLACE;VOIE MY PLACE - 95585;48.985972128,2.37496747973
6741308;FRERES LUMIERE - I.F.U.;4 RUE ALFRED NOBEL - 77083;48.8378883604,2.58713465861
6741331;PLACE PABLO PICASSO;COURS DU LUZARD - 77083;48.8411122109,2.60491920813
6741333;FONTAINE AUX COULONS;12 COURS DU LUZARD - 77083;48.8451580744,2.60427284205
6741340;LES PINSONS;57 BIS AVENUE DE LA MORELLE - 77083;48.8584362755,2.59445260803
6741359;NOISY-CHAMPS RER - DESCARTES.;BOULEVARD ARCHIMEDE - 77083;48.8434623158,2.58201438701
7714438;CITE LANGEVIN;27 BOULEVARD FELIX FAURE - 93066;48.9389576376,2.36078672576
7714450;LE GLOBE;97 AVENUE DE STALINGRAD - 93072;48.9496356322,2.38514715328
7745619;RUE DU PORT;RUE DE GOURNAY - 77108;48.8683105743,2.57417570662
7796802;SURESNES - LONGCHAMP;3 RUE DE SEVRES - 92073;48.866557528,2.22139344096
7827044;GARE DE BELLEVUE;PLACE DU SOUVENIR FRANCAIS - 92048;48.8189582651,2.22965222612
7827061;ACACIAS;AVENUE HENRI DALSEME - 92048;48.7904464126,2.22692273393
7827064;CENTRE COMMERCIAL DU MOULIN;FACE 2 AVENUE DU MARECHAL LECLERC - 92048;48.7899311852,2.22382242904
7827066;LYCEE DE VILLEBON;3 RUE HENRI ETLIN - 92048;48.794251388,2.22073854224
7867462;COLLEGE ROMAIN ROLLAND;BOULEVARD EMILE ZOLA - 93014;48.9054730068,2.55028338233
7867463;GAGARINE;BOULEVARD EMILE ZOLA - 93014;48.9052425937,2.54845562147
7867484;LAMARTINE;AVENUE PAUL VAILLANT-COUTURIER - 93008;48.9075296104,2.45378015295
7867552;JEAN-PIERRE TIMBAUD;89 RUE SADI CARNOT - 93029;48.9248228122,2.44169482939
7867554;MAIRIE DE DRANCY;BOULEVARD PAUL VAILLANT-COUTURIER - 93029;48.9230571993,2.44635532441
7867558;AUGUSTE BLANQUI;156 AVENUE HENRI BARBUSSE - 93029;48.9209021837,2.45389205873
967988;République;Av de la République - 75111;48.8672401854,2.36305644595
5727698;PONT ROYAL;QUAI FRANCOIS MITTERRAND - 75101;48.8605561928,2.33077101908
5747135;LAVOISIER;7 AVENUE GILBERT BERGER - 93073;48.9526064225,2.58878004676
5747147;MAUROUARD;49 AVENUE JEAN-JACQUES ROUSSEAU - 93046;48.9292956515,2.54110667351
5747151;PLACE DE LA LIBERATION;13-15 PLACE DE LA LIBERATION - 93046;48.922515363,2.54350745947
5747193;LIEUTENANT LEBRUN;80 AVENUE PAUL VAILLANT-COUTURIER - 93008;48.910443294,2.4420748693
5747212;PANTIN RER - MAIRIE;AVENUE DU GENERAL LECLERC - 93055;48.8966133449,2.4026407586
5747213;CENTRE NATIONAL DE LA DANSE;61 RUE HOCHE - 93055;48.8954997964,2.4010582355
5747219;PORTE DE PANTIN - METRO;FACE 208 AVENUE JEAN JAURES - 75119;48.8887456937,2.39254570481
5747228;LOUIS BLANC;210 RUE LA FAYETTE - 75110;48.8816460737,2.36634764698
5761276;PARC DU MILLENAIRE;109 RUE DE LA HAIE COQ - 75119;48.9013354094,2.37219313799
5761296;DELAUNAY - RIMET;RUE HENRI DELAUNAY - 93066;48.9262767927,2.36259487431
5761305;MEDIATHEQUE;5 RUE DE LA LEGION D'HONNEUR - 93066;48.9344557071,2.35823389174
5761311;FRONT POPULAIRE-PROUDHON;AVENUE GEORGE SAND - 93066;48.9065859306,2.36424849894
5761336;CARREFOUR DE LONGCHAMP;ALLEE DE LONGCHAMP - 75116;48.8641126946,2.24131439302
5761357;8 MAI 1945;FACE 45-47 RUE GALLIENI - 92063;48.8705199188,2.20326496734
5761370;ALBERT 1ER - RUEIL - VILLE;6 AVENUE ALBERT 1ER - 92063;48.8806736659,2.17966496669
5761433;ORDENER - MARX DORMOY;8 RUE DE LA CHAPELLE - 75118;48.8905268271,2.35998788134
5761999;RUE DES MOINES;130 AVENUE DE CLICHY - 75117;48.8904469491,2.32061367928
5762003;BOULAY;177 AVENUE DE CLICHY - 75117;48.8929446076,2.31576072118
5762013;PLACE VOLTAIRE;22 BOULEVARD VOLTAIRE - 92004;48.9123247293,2.29645950755
5762015;GABRIEL PERI-METRO;PISTE GARE ROUTIERE - 92004;48.91632354,2.29528367926
5762026;BARBES - ROCHECHOUART;5 BOULEVARD DE ROCHECHOUART - 75109;48.8834644759,2.34893315756
5770800;TRISTAN TZARA;35 RUE DE L'EVANGILE - 75118;48.8944618629,2.36619128104
5770816;DAMREMONT - ORDENER;108 RUE DAMREMONT - 75118;48.8939261447,2.33670948597
5775575;NORMANDIE;27 RUE GAULTIER - 92026;48.8985433872,2.24194583784
5775583;MOULIN DES BRUYERES;29 AVENUE DE L'EUROPE - 92009;48.9067988755,2.26195797592
5794716;JEAN-BAPTISTE CLEMENT;43 AVENUE LEON BLUM - 93046;48.9088840612,2.53160534311
5816791;PRESIDENT DENIS;73-75 AV JULES VALLES - 91027;48.7021722904,2.37815663915
5922183;GABRIEL HUSSON;97 RUE DE LA REPUBLIQUE - 93063;48.880385899,2.43665893133
5922187;MANEYROL;65 AVENUE DU COLONEL FABIEN - 93063;48.8889124805,2.42829369433
5944497;CENTRE NATIONAL DE LA DANSE;52 RUE HOCHE - 93055;48.8954367621,2.40128987319
5944507;MONTIGNY - MAISON DE RETRAITE;FACE 2 R GARIBALDI - 93061;48.8872623906,2.41004268286
5976628;REPUBLIQUE - DEFORGES;FACE 91 AVENUE DE LA REPUBLIQUE - 92020;48.8038380235,2.29783734538
5976682;MAIRIE D'IGNY;5-7 RUE AMBROISE CROIZAT - 91312;48.7411827142,2.22695934147
5976720;MOULIN FIDEL;9 RUE DU MOULIN FIDEL - 92060;48.773923693,2.2570647573
5976734;LA BRIAUDE;135-137 AVENUE DE LA DIVISION LECLERC - 92019;48.7627914816,2.27946015589
5976747;EDOUARD DEPREUX - ROGER SALENGRO;44 AVENUE EDOUARD DEPREUX - 92019;48.776093317,2.27845263109
1662795;Les Agnettes;Angle rue des Bas et Rue Louis Calmel - 92004;48.9229163315,2.28596389658
5991353;AVENUE DU BOIS D'AMOUR;255 AVENUE JEAN JAURES - 93029;48.9143249377,2.46156755517
3741054;CAIL - DEMARQUAY;FACE 191 RUE DU FAUBOURG SAINT-DENIS - 75110;48.8818005025,2.35856687513
6046809;L'ONDE (MAISON DES ARTS);AVENUE LOUIS BREGUET - 78640;48.7819638374,2.18068528575
3731659;JANE JOYE;87 AVENUE HENRI BARBUSSE - 93029;48.9181222843,2.4475176514
6095573;MARTIN NADAUD;AVENUE GAMBETTA - 75120;48.8647663339,2.39523096359
3743491;GROUPE SCOLAIRE ROUSSEAU;35 RUE DU PLESSIS TREVISE - 94019;48.8009974529,2.54803156763
3743518;COLLEGE BOILEAU;ROUTE DU PLESSIS TREVISE - 94019;48.8053443322,2.55482535431
